date,1001_PM,1002_PM,1004_PM,1005_PM,1008_PM,1009_PM,1011_PM,1012_PM,1039_PM,1040_PM,1041_PM,BS_PM,BK_PM,RS_PM,MP_PM,1001_NO2,1002_NO2,1004_NO2,1005_NO2,1008_NO2,1009_NO2,1011_NO2,1012_NO2,1039_NO2,1040_NO2,1041_NO2,BS_NO2,BK_NO2,RS_NO2,MP_NO2,1001_O3,1002_O3,1004_O3,1005_O3,1008_O3,1009_O3,1011_O3,1012_O3,1039_O3,1040_O3,1041_O3,BS_O3,BK_O3,RS_O3,MP_O3
7/5/2022,3.478313,3.127659,2.438116,2.020924,2.808953,2.933242,2.283181,1.574043,NA,NA,2.43004,2.5453645,3.2188364,3.7722576,1.6207801,25.45999837,18.49741836,15.4707011,16.26184272,13.99786073,21.51357455,15.66231348,28.02947199,NA,17.49352785,20.0657424,16.208889,18.58,13.828261,19.098333,25.95414969,32.00379519,31.36764806,38.10501217,30.6299772,23.5068444,35.5783896,34.51745524,NA,35.09296328,40.22884909,26.970575,21.8775,32.470208,20.871042
7/6/2022,5.696093,5.844491,4.458932,4.063424,4.859708,4.474352,4.145587,3.480423,NA,NA,4.864035,7.9312915,6.0483369,8.010846,5.0724823,25.20900598,22.38367895,24.14912795,28.81377137,26.08583352,29.35959671,19.54924193,27.94768546,NA,23.57824872,26.4065966,17.393333,31.008333,16.563333,13.37,21.36908307,31.64276147,21.70297793,31.6544093,22.97102011,20.24244374,29.98534508,23.78357002,NA,26.41562295,33.8959793,24.532301,21.517708,26.655208,25.913333
7/7/2022,4.276957,3.768903,3.177285,2.799587,3.64663,3.603424,2.874771,2.841513,NA,NA,3.739218,2.295046,3.3026185,2.4964614,3.0556028,24.92776982,23.31766828,20.69369031,25.32850453,21.71284146,26.01287646,19.17728123,27.72487203,NA,20.44832472,23.96806779,21.371739,19.069565,21.265217,11.496667,17.09225147,20.58072856,20.17092056,38.99887469,22.57209298,20.40975424,27.87797791,32.53497574,NA,28.38167287,32.0822282,18.423673,16.622292,21.1225,16.748542
7/8/2022,5.159322,4.478383,2.78104,2.39587,2.948299,2.69575,1.784651,2.127885,NA,NA,3.084013,3.2325071,2.8104034,2.6246285,2.7162411,22.03395186,18.93077499,15.72156847,17.00064723,13.74433689,17.35899785,12.4659713,28.24639202,NA,16.96860804,20.49339877,14.758333,12.603333,17.298333,8.58,18.0474199,21.00274575,21.56461216,24.71896963,22.65962755,22.4504889,13.179102,16.59185843,NA,40.90040128,33.64233708,24.186504,20.999375,23.945833,24.413958
7/9/2022,4.741526,5.088743,3.87261,3.486217,4.62675,4.326787,NA,2.891136,NA,NA,4.049533,4.8237792,4.8311394,4.5736023,3.4618542,22.88578593,19.76817493,21.31396655,20.63778271,20.89112396,21.3313081,NA,23.81045991,NA,21.67987253,21.42841176,14.603333,15.646667,20.073913,13.991667,17.38397357,27.54799856,25.51551847,36.66717949,25.78019822,23.29449142,NA,22.3435529,NA,26.75589459,29.58171356,23.468805,20.926667,23.848958,23.875833
7/10/2022,4.764905,3.675623,2.711088,2.344479,3.24512,2.945473,NA,1.866138,NA,NA,2.892283,1.4502477,2.2305732,1.1228592,2.5585694,23.89689733,25.23963991,19.21093531,22.69630966,17.889558,21.16855099,NA,29.97479325,NA,18.12050598,22.30804919,13.117391,15.186957,20.788333,8.571667,21.42887781,25.0155312,24.32018753,35.50228957,25.25489611,26.72413239,NA,36.85127492,NA,27.36150307,32.65152443,22.348009,22.129167,23.944167,22.032708
7/11/2022,4.378191,3.592659,3.375209,2.855305,3.587363,3.118312,NA,2.419097,NA,NA,3.017606,5.0620665,4.6868365,3.270913,3.7991507,32.53465826,28.88419999,25.50986784,26.7262155,24.60156051,22.43961266,NA,41.94585331,NA,25.07727834,25.79319224,19.85,27.868333,30.34,29.25,17.7198521,33.23564175,17.33919325,43.55147744,19.38468517,25.3351135,NA,44.87272974,NA,32.50896882,29.99668764,27.375,22.218958,27.702917,28.382292
7/12/2022,3.407705,2.705178,2.345768,2.08438,2.676543,2.287678,NA,1.87236,NA,NA,2.159065,7.1441218,6.8262562,6.0897381,2.6874027,22.08467936,22.27626979,22.66621593,21.60061132,19.76517315,21.51116246,NA,29.55104679,NA,21.71578898,24.36458835,18.86087,15.46,19.984783,16.686667,21.19585988,29.74816726,33.12771579,42.29554963,28.62299302,24.48672951,NA,28.10289231,NA,36.41138186,36.06296199,19.386504,21.42125,25.388333,21.049375
7/13/2022,2.959841,1.691538,1.430238,1.303019,1.78269,1.609529,NA,1.103104,NA,NA,1.598296,1.8871904,3.5782024,1.7955414,1.8901154,20.92117317,19.96430627,15.85019214,20.02957719,16.45838553,19.63340777,NA,28.45484869,NA,20.42276202,22.53557759,14.276667,13.240678,10.875,9.069565,22.80779249,29.39762633,33.29270924,43.32872827,29.21156399,26.40048935,NA,36.30689016,NA,31.02107377,35.75325207,24.41615,19.033333,24.7575,20.824583
7/14/2022,3.936483,2.964902,2.489488,2.005518,2.907951,2.376446,NA,1.775947,NA,NA,2.559539,4.3186129,3.965322,5.0766454,2.1871196,22.03936713,20.70007968,17.42017954,19.48441532,17.70804297,19.05913144,NA,28.0109162,NA,22.71143329,24.61399411,15.354348,12.098333,9.543333,21.011667,28.57043143,38.8627691,38.0117719,47.17456061,32.15643198,32.61525892,NA,37.29179685,NA,38.22812965,48.51736658,25.913542,28.281458,28.151042,27.42875
7/15/2022,3.833795,4.165755,3.452974,2.853356,3.790853,3.336386,NA,2.559129,NA,NA,3.704777,4.4026223,3.3404105,4.083581,1.8895966,24.2937073,26.37540767,17.47751079,18.81794305,16.98718828,22.45368083,NA,26.74689496,NA,19.04155261,23.81915188,13.626667,13.752542,17.485,10.18,23.09679073,20.07449395,20.76411277,23.47368576,22.7983451,21.91221622,NA,10.11055724,NA,20.74778094,24.16737937,24.283958,23.085,25.622292,20.494792
7/16/2022,3.844138,4.268604,2.825717,2.501855,3.1219,2.83052,NA,2.383395,NA,NA,3.098905,4.0295326,4.8869781,2.7730361,1.5227884,21.91467679,21.56135335,17.23006174,18.28794868,15.92545326,21.54354328,NA,22.23866387,NA,17.34282472,17.53360405,10.915217,12,16.106522,14.985,13.20171131,13.92229055,16.69358722,19.44246765,19.34972302,17.71378704,NA,10.55828245,NA,18.38340438,20.43315642,18.482743,15.75,19.247917,14.399375
7/17/2022,4.27991,4.862963,3.663574,3.3027,4.313735,3.460911,NA,3.078522,NA,NA,3.744246,4.0415428,3.9353149,1.2922151,1.8081387,35.84696614,22.7351357,25.42667768,19.26158269,19.76974689,19.69773647,NA,36.21589424,NA,22.49930302,21.38495549,9.305,19.296667,9.31,13.51,12.89339821,15.01794869,14.2089226,15.7552273,16.72444221,16.03482434,NA,9.851471097,NA,14.74088143,16.72193975,17.126106,14.75125,20.075625,14.239375
7/18/2022,6.542422,5.995313,5.195492,4.439933,5.249684,5.404108,NA,4.02736,NA,NA,5.67581,5.2284501,5.7300361,2.97319,3.4541401,21.99834563,23.07782145,20.61024127,20.58611383,17.20944363,24.59450942,NA,22.98563464,NA,20.26623729,15.64065812,10.857627,12.566667,14.791667,15.125,11.38561616,14.58300121,13.08561045,17.74133499,15.92448194,14.86922124,NA,12.49059494,NA,16.04824361,17.92580294,17.330531,9.654545,18.316042,11.1975
7/19/2022,6.357922,6.126473,5.053822,4.818296,5.511217,4.958937,NA,3.63358,NA,NA,5.842083,8.5604288,5.2607926,4.6404105,3.5407643,25.55516667,26.35809362,21.14002734,24.83132527,19.58867944,21.78371942,NA,33.7246192,NA,22.26212452,17.19152413,17.221667,12.311864,19.905,14.033333,19.16955147,27.18430504,26.13523603,34.04542112,23.54714969,23.38299405,NA,34.81592085,NA,28.7766763,29.82152968,19.9575,16.723542,22.518542,18.352917
7/20/2022,4.164855,4.48218,3.458129,3.278757,3.85918,3.570488,2.477532,2.585493,NA,NA,3.728599,6.5187097,5.7652512,10.2518685,4.5716207,23.06689994,24.30504984,22.23507444,25.17088672,20.83437317,21.63062082,20.14371376,29.6605556,NA,18.31768544,20.78858949,18.769565,15.781667,15.32,15.605,17.643972,28.35814127,23.11397446,36.74408157,23.61663398,19.30487745,27.17894089,25.63009924,NA,28.24853361,31.43425921,19.870208,19.852708,21.513187,22.631042
7/21/2022,6.467051,4.902436,3.682424,3.400619,4.056948,4.145869,3.248885,3.09876,NA,NA,4.225506,6.6495035,5.1581741,8.4710545,4.9993631,25.67283125,23.08412878,26.06961022,26.93718662,24.27331374,24.90176149,21.05131398,31.30181706,NA,26.31841495,23.21850319,18.328333,25.795,13.595652,22.37,12.64436958,26.51855187,23.12219142,34.15168162,23.26702677,18.0352295,29.99674529,22.91783145,NA,25.61221886,32.99483079,25.61792,22.219167,24.52875,19.652292
7/22/2022,8.153745,5.752939,4.57663,4.080885,5.071749,4.688634,4.495124,3.357206,NA,NA,5.833844,2.5526241,3.0670913,1.8479122,5.5918613,22.87779487,22.24225187,16.30024732,22.41218697,16.49202247,22.35208824,13.01248369,26.61725452,NA,20.36019928,19.54733572,12.523333,14.31,6.45,18.368333,18.97473727,20.25370099,25.96906863,35.76494141,22.17245375,20.32817262,28.36345551,27.45486649,NA,27.7803593,24.82656954,22.656667,20.455,26.93125,17.520208
7/23/2022,4.961399,4.51656,3.348473,3.034537,3.910972,3.862554,3.282959,2.233269,NA,NA,3.739977,3.9206383,5.143949,3.7844303,4.5027601,25.5957346,22.70060195,15.70682644,22.11679504,17.79199309,22.35510556,14.63473286,30.32976255,NA,16.55940605,16.29151554,10.728333,10.479661,13.08,19.418333,20.64893701,26.41594541,29.80989395,37.10741678,26.09543707,23.3750669,32.88396258,31.78427468,NA,30.43780032,28.54471599,27.143805,22.741042,23.891667,19.961875
7/24/2022,6.503951,6.116528,5.550791,5.179047,5.687104,5.318562,4.878965,3.901545,NA,NA,5.799542,8.1866667,7.7062279,6.5078556,5.0050248,56.96907002,27.0519551,23.34316952,26.71466666,21.43061392,23.00144326,20.92290109,30.15189817,NA,23.61593591,22.42679784,18.378333,17.905,9.803333,15.746667,14.66922083,28.33646869,24.86890666,31.04168143,24.90102092,21.06347309,28.11960875,22.97420564,NA,26.53539025,27.28183221,28.127876,21.735833,26.169375,21.489583
7/25/2022,6.023452,6.073266,5.232219,5.072871,5.785466,5.251693,4.724668,3.839715,NA,NA,5.538424,10.1431915,8.95138,7.0264685,6.7039632,26.00750943,25.60069559,23.87985979,26.04113355,24.2704408,25.50024321,24.013109,30.24479493,NA,25.77828652,25.54754037,21.559322,23.198333,16.013333,25.165,16.65391662,29.08132646,28.40905117,34.88245865,23.71081219,22.09762594,30.3849383,24.69891667,NA,30.8003635,31.69920014,19.370417,18.857083,17.657708,18.718056
7/26/2022,6.32618,6.377595,5.779042,5.36187,6.477772,5.723895,5.196065,4.147807,NA,NA,6.15931,8.1152482,7.47523,6.9234253,7.2878855,25.58824033,30.37841277,24.02678536,29.64302448,26.03154406,28.55250209,24.22632966,27.51393455,NA,25.72300252,25.70053871,21.508333,24.475,18.896667,21.311667,20.82104249,36.34409789,31.07098623,52.90378203,28.3934775,33.71778204,37.83552618,46.47735125,NA,50.40013658,40.87022643,25.00625,22.932917,17.760208,22.106681
7/27/2022,10.629887,10.82015,8.603137,8.342971,9.899021,8.822205,8.336067,5.806995,NA,NA,10.211425,12.1199291,13.2569002,11.012385,12.6067989,29.56637844,25.060719,22.83097561,24.972286,25.04863079,22.70897997,20.87373939,28.35366559,NA,22.98708252,25.21310933,26.576667,23.675,17.675,38.955,24.61723298,35.16646637,41.82810013,56.453345,34.84985348,38.82363191,41.03409991,32.97210051,NA,47.88027258,47.0667895,38.592708,44.534792,44.660625,39.151667
7/28/2022,12.897638,12.940263,10.577556,10.327504,11.584899,11.179076,10.121521,8.068304,NA,NA,12.041691,12.6276596,14.913942,8.3561217,14.4748054,29.86091074,27.14821214,31.91113799,29.06167017,26.40207543,24.09910596,24.48345408,32.81881274,NA,27.44090571,28.55461749,25.33,36.084783,33.765,32.536957,20.86189537,33.77039938,31.05810928,47.52180601,26.06085386,32.54533338,37.38838021,15.83784956,NA,39.50031884,35.67357702,35.280625,36.339167,35.479792,35.316458
7/29/2022,16.242391,16.884246,14.632483,14.464273,15.448519,15.36494,14.308927,11.287812,NA,NA,16.229703,12.9853901,18.0075018,10.6825902,15.3767162,29.38381493,32.29006526,28.34011176,32.24942333,26.71667725,27.70932214,24.73397678,40.30030162,NA,29.11328224,29.32145622,24.44,19.071739,25.655,31.536667,25.94333714,41.7728448,29.73641193,46.72508119,35.71006052,32.03985018,42.75935538,13.01598558,NA,41.85856369,43.37297284,42.02875,50.866667,39.488333,42.231667
7/30/2022,15.555439,16.655676,15.348286,15.147567,16.340777,15.003989,14.88442,10.855743,NA,NA,16.116968,16.3107092,15.5198868,12.9613588,11.6196037,33.94388603,36.28381179,27.48783546,29.12964038,24.18477726,23.54076254,22.47987383,39.25120717,NA,28.8850041,27.41580916,17.102174,20.15,18.181667,22.955,22.57588,42.67735801,38.20952828,53.93365169,34.77592174,36.91050874,42.005331,14.14296462,NA,36.80754339,41.39519652,51.931974,50.014792,37.864167,42.979583
7/31/2022,14.104357,14.969329,13.310716,13.35171,14.329389,12.897302,13.105455,10.308144,NA,NA,13.989094,10.534539,11.2535032,8.7810333,10.6756201,36.77198863,55.07914258,26.18555659,28.71564775,25.87933379,25.28875732,22.55625462,41.21702437,NA,27.29139046,27.97728688,22.696667,17.483333,13.938333,28.355,17.83958424,35.45109555,30.78219458,47.86981124,30.49805134,32.95285518,33.53052381,11.74400686,NA,34.42159877,39.59467914,39.446239,41.398542,34.817708,36.7475
8/1/2022,5.682691,4.59701,4.022408,3.748222,4.732405,3.803284,3.761692,2.757937,NA,NA,4.282413,4.1175887,4.2479122,3.6242746,5.7980892,23.11295798,27.44854751,22.43802719,25.58609362,22.10339901,17.2617546,17.15719549,30.03973094,NA,25.79449182,20.88247926,15.976271,13.567391,12.273913,24.926087,15.9013578,26.15661656,29.95375839,38.46194161,27.58113754,24.28369288,34.05266385,10.35955067,NA,23.22780919,24.91501281,20.135619,20.892034,23.524583,20.861875
8/2/2022,9.271808,3.9185,2.846304,2.669171,3.599249,3.389089,2.773713,1.89169,NA,NA,3.579645,2.3506016,2.6797692,1.7874735,4.8615711,21.22577364,19.28952133,17.23814422,17.53736158,13.89840233,20.61777961,11.9118182,28.34097311,NA,21.58889703,16.70192661,14.878333,13.495,15.685,13.828261,20.72106348,28.53688984,29.8073977,37.07009807,29.6252424,27.28137411,36.37514675,10.37951957,NA,25.77828531,27.32452427,26.189823,22.9175,27.706458,25.402708
8/3/2022,5.702613,5.769224,4.729522,3.765537,5.113305,4.551974,4.23499,3.947839,NA,NA,5.475362,2.6382166,5.8106157,1.9168822,3.3948337,23.87563113,24.88582561,17.16915445,19.9083591,19.81712391,26.69057557,17.19440238,29.53813732,NA,20.29207027,24.56067519,16.306667,12.326087,15.682609,11.835,22.6000983,24.12727518,23.89907726,24.21571128,25.90063565,22.53025231,31.10439889,10.29654304,NA,23.01141508,27.59640843,23.736458,24.513542,25.209451,20.466042
8/4/2022,4.796588,2.18353,1.575498,36.655937,1.903122,1.513522,1.334962,1.111678,NA,NA,2.129577,1.9566568,0.7268491,0.3527247,1.4349611,16.72741274,21.01845319,15.78454319,18.22524668,14.21256801,18.12647885,12.09273233,30.26368449,NA,16.85686021,14.96437981,13.44,10.371667,11.951667,15.267391,20.67936098,27.84437693,31.37056387,36.0964916,28.34714926,28.19226929,33.0128145,11.1245699,NA,29.74983032,27.17883687,24.416274,26.242697,27.905,24.876042
8/5/2022,NA,2.791765,1.965632,69.234322,2.382004,2.234828,1.942772,1.727919,NA,NA,2.440177,3.3013447,2.2620665,0.5389243,1.7377919,NA,19.83639614,16.7489115,19.96010894,16.69312448,19.48828442,14.781939,23.22023426,NA,19.58226695,15.6957466,11.554348,8.605,17.638333,12.561667,NA,23.76605739,25.77224832,28.24023599,23.77983144,25.23171088,29.04525865,10.77514548,NA,25.85022296,26.08346171,21.498333,15.95141,22.35625,17.246458
8/6/2022,NA,2.637635,2.143675,22.359931,2.250881,1.963655,1.768127,1.642898,NA,NA,2.201528,3.7234253,3.5908705,4.6341118,2.1719038,NA,24.22787145,21.00391268,24.58179683,21.58955596,21.04441643,18.87030908,29.86712727,NA,22.56046388,20.29144017,16.871739,17.403333,15.145652,23.148333,NA,31.2347282,30.16300866,38.09557027,26.02154218,27.20998966,30.79796179,12.52180958,NA,29.06841221,36.65683956,21.435622,19.512708,18.591667,16.076875
8/7/2022,NA,3.964202,3.125926,20.264732,3.747749,3.248403,3.297246,2.77465,NA,NA,3.685933,8.1949752,5.21983,6.4437367,4.2004246,NA,22.90061874,21.19235628,24.36628267,22.1708258,26.37726611,23.10367513,30.08918338,NA,24.94183284,22.9043797,18.141667,17.12,12.313043,19.825,NA,31.15884545,28.72832237,32.49683136,20.18687918,20.93345577,25.34950921,13.60540869,NA,28.54231611,32.19919642,26.676327,19.526875,20.68625,19.107917
8/8/2022,NA,5.064169,4.268966,19.387155,5.83737,4.177116,4.231506,3.242569,NA,NA,4.973199,8.2703468,5.653857,6.3137297,10.546087,NA,28.09386439,32.94023057,35.51310916,27.00803809,27.51478576,25.14323367,35.54177265,NA,28.35164016,29.20006751,17.854348,20.598333,16.2,23.293333,NA,28.86262267,26.94899974,32.64240481,19.65966437,16.73868754,24.28817622,12.37227319,NA,25.91368487,26.82451626,24.452292,22.2625,23.399375,25.313363
8/9/2022,NA,7.179816,5.549893,13.236708,6.311362,5.875763,5.28101,4.10955,NA,NA,6.246813,9.1615004,9.7196745,6.6519462,8.5472753,NA,27.05999182,23.79353908,29.84713201,29.39667445,28.02709236,22.72416925,30.20380057,NA,26.16567151,27.91834979,18.568333,18.953333,13.581667,35.411667,NA,28.53429871,34.08195632,39.23253231,30.32298737,21.28149912,36.13949152,11.3449844,NA,32.47718696,30.40174485,32.376549,29.8175,28.714375,24.463333
8/10/2022,NA,6.792226,5.64578,12.162978,6.025468,5.439356,4.985457,4.878295,NA,NA,6.571489,3.3702837,5.7348903,2.4956829,7.820736,NA,23.50948579,19.97233476,21.39924567,21.28747448,23.94262967,18.17017779,25.40886522,NA,22.53770672,23.71185302,24.766667,20.218333,14.09,25.921739,NA,23.16042824,21.95613387,26.50580593,22.62260192,26.82725461,31.3896151,9.457177965,NA,22.25464216,27.5258542,21.830973,21.709167,21.721667,21.860833
8/11/2022,NA,5.160122,4.000765,8.83019,4.7478,4.447161,3.928373,3.038396,NA,NA,4.424855,3.555776,3.7174805,2.6575372,4.770913,NA,30.4663206,25.24487782,29.29649891,26.5703015,27.65546539,22.43653989,38.36849857,NA,25.03203185,28.09754591,23.228814,20.331667,24.33,20.198333,NA,31.6981118,28.52453367,32.33721672,27.54898286,23.18251814,32.71096838,11.37639655,NA,25.10334975,44.65985507,28.278523,26.627083,30.098333,24.15125
8/12/2022,NA,7.761475,6.079117,8.852186,6.638159,6.162832,5.84438,4.82205,NA,NA,6.729958,6.3016277,4.8060863,4.2073602,6.2282378,NA,25.7790304,22.42564791,25.55574334,23.57925029,28.45949908,21.72362858,26.40097332,NA,24.06668313,24.83481313,24.471667,22.255,17.002174,21.48,NA,32.42667748,39.71273581,42.71236137,35.11877358,31.89690001,40.92771861,15.23150824,NA,36.472162,34.61576398,28.39823,29.969792,29.708542,30.312083
8/13/2022,NA,3.739162,2.656453,3.654733,3.068067,2.590151,2.659786,2.192952,NA,NA,2.966563,1.2402689,1.0221515,1.0947629,3.1712668,NA,23.51694603,16.534285,23.93904174,19.52652568,17.55413263,16.88244577,27.76282902,NA,17.69340025,23.893601,10.523913,15.503333,23.861667,7.045652,NA,28.82639766,27.67797188,31.47346535,29.33794842,31.61814858,32.89006466,13.71303204,NA,27.95681853,32.20711611,32.222318,28.952292,34.551667,29.068958
8/14/2022,NA,3.341974,2.423585,5.37668,2.974423,3.214099,2.455609,2.164916,NA,NA,2.557483,4.1772116,1.347983,3.72569,2.5094126,NA,30.13350862,24.23789176,31.71924918,27.19774929,30.88480826,23.31267508,34.59495269,NA,29.60275916,28.84661459,17.415,25.803333,25.016667,12.878333,NA,32.95224305,33.25387481,34.89616531,28.44944286,26.83339068,33.00039517,23.6875731,NA,30.56549815,49.25646312,33.932743,30.3325,33.897917,29.9
8/15/2022,NA,4.448196,3.457722,5.146007,3.71265,3.692906,3.194537,3.119443,NA,NA,3.806706,7.0603399,7.1819625,5.3570418,4.5985138,NA,34.30988332,25.94905236,29.93701362,27.40611456,25.98267296,24.03478681,30.60852269,NA,35.02320988,26.54742356,21.371667,24.784783,18.767391,20.85,NA,30.38361874,34.85007391,39.30515101,27.9489713,21.65258568,36.84445756,22.42841662,NA,31.04890455,39.15489543,28.892469,30.589006,34.640833,28.05375
8/16/2022,NA,2.223235,1.486205,3.379696,1.755824,1.866786,1.369432,1.358404,NA,NA,1.978023,4.0196037,2.0898089,2.4995046,4.1052334,NA,31.00378353,26.57776736,32.03668165,29.80822049,26.10114412,22.01588539,33.29972116,NA,30.26586395,28.8920878,26.443333,15.285,22.656667,26.343333,NA,35.67308057,38.3596839,42.10683662,31.97946179,22.63282,37.15469239,25.22221757,NA,31.31497767,47.17827335,22.718333,29.669375,28.780625,21.605
8/17/2022,NA,4.030679,3.371613,4.493755,3.708695,3.285077,2.856675,2.745333,NA,NA,3.562894,8.9144374,8.353574,7.4739706,5.7736023,NA,32.91306159,31.86930752,28.66646754,26.08876225,26.04597439,25.11231625,41.42731179,NA,32.94800103,30.03646561,25.615217,31.49,20.545652,31.516667,NA,33.39264726,34.80391137,35.49211154,25.52048793,25.80055515,31.35760806,18.81612468,NA,32.15184927,39.82088791,25.725208,27.59375,21.472766,17.628542
8/18/2022,NA,7.541502,6.030948,6.956218,7.057164,6.183486,5.994706,4.642379,NA,NA,6.411202,12.303852,9.962845,9.4828733,7.8869781,NA,35.79495932,28.30652654,35.95982576,33.18828079,34.12111199,27.44176892,42.89398684,NA,32.37164772,31.71752609,26.216667,32.088333,22.816667,26.073333,NA,30.27974954,30.20545276,34.27364836,20.33045309,20.28537361,27.95343356,18.94540762,NA,30.71956258,30.0059851,26.196767,25.700625,20.153958,21.519583
8/19/2022,NA,12.309102,9.941301,9.973562,10.981225,9.668685,9.475696,7.662012,NA,NA,11.448467,11.0829078,10.3607926,8.1985846,11.3910828,NA,32.72763778,26.01436315,29.20159053,26.70749612,28.17903082,24.1170931,36.35310109,NA,28.84718002,30.53364516,24.73,28.655,22.35,32.898333,NA,19.34879607,19.7384224,26.55020318,17.61889947,14.99587139,25.02736236,9.172093257,NA,16.35872663,17.41356637,29.416372,30.524792,21.248542,16.624583
8/20/2022,NA,4.920097,3.937771,4.173544,4.591054,3.998244,3.644585,3.070214,NA,NA,4.371023,2.6131915,2.3117481,2.7280962,5.3655343,NA,19.27158466,16.17099879,18.31231523,16.27568159,18.16971172,12.6894877,28.24112091,NA,18.52992486,23.59920889,14.597826,12.013333,11.708333,21.181667,NA,28.04887659,26.08996606,29.44133885,22.84633645,23.90445238,29.35356601,10.33518041,NA,27.20388448,33.22619767,23.525221,21.990625,21.996667,17.3225
8/21/2022,NA,4.378025,3.180849,3.319422,3.997475,3.200569,3.093367,2.240991,NA,NA,3.610599,4.1237926,3.1723992,2.218896,5.1830149,NA,23.22867599,20.85302705,18.14673224,14.22724618,18.13721709,12.72914612,27.14151916,NA,18.98709374,23.77497676,17.4,17.37,9.475,29.205,NA,21.57900357,21.3820991,30.69742772,22.18219633,22.12695162,30.03586454,9.870793853,NA,22.96611906,30.95398339,21.984292,22.016875,24.55,16.865208
8/22/2022,NA,8.770237,7.369472,8.857096,8.228077,7.500017,7.928989,5.421006,NA,NA,9.261809,5.333617,6.9036801,4.0767921,6.3527247,NA,28.44933036,23.90450811,30.28888517,27.62081288,30.85432573,24.30633237,35.65386942,NA,25.35187168,28.84720337,18.41,25.991667,24.205,22.818333,NA,30.27020869,29.87029029,32.5407081,24.3588905,20.87861538,30.23709731,12.79475873,NA,29.9308254,21.6144757,27.03031,25.48125,26.077083,28.700625
8/23/2022,NA,5.607816,4.734282,5.158771,5.801953,5.204897,4.534689,3.459273,NA,NA,4.415875,4.512695,6.013305,3.8254069,6.0449855,NA,24.10665927,22.86436191,23.63355704,21.1006317,28.21229628,19.10942577,26.72651338,NA,24.97754533,16.65197909,17.728333,22.323913,13.176667,27.631667,NA,32.44699444,22.35305803,25.15679685,25.37615847,17.70149823,27.96988787,10.82312726,NA,22.06703228,8.464333397,25.296458,24.72375,24.672083,22.61375
